KEYMAP_FILE_NAME	ACTION_ID
Eclipse.xml	ForceRefresh
Eclipse.xml	Forward
Eclipse.xml	Git.Rename.Local.Branch
Eclipse.xml	Git.Reword.Commit
Eclipse.xml	GotoBookmark1
Eclipse.xml	GotoChangedFile
Eclipse.xml	GotoClass
Eclipse.xml	GotoDeclaration
Eclipse.xml	GotoFile
Eclipse.xml	GotoImplementation
Eclipse.xml	GotoLine
Eclipse.xml	GotoNextError
Eclipse.xml	GotoPreviousError
Eclipse.xml	GotoSuperMethod
Eclipse.xml	GotoTest
Eclipse.xml	GotoTypeDeclaration
Eclipse.xml	GuiDesigner.EditComponent
Eclipse.xml	GuiDesigner.EditGroup
Eclipse.xml	HighlightUsagesInFile
Eclipse.xml	IDEtalk.Rename
Eclipse.xml	Images.ShowThumbnails
Eclipse.xml	Images.Thumbnails.ToggleRecursive
Eclipse.xml	ImplementMethods
Eclipse.xml	IncrementalSearch
Eclipse.xml	Inline
Eclipse.xml	InsertLiveTemplate
Eclipse.xml	IntroduceVariable
Eclipse.xml	JumpToLastChange
Eclipse.xml	JumpToLastWindow
Eclipse.xml	MethodDown
Eclipse.xml	MethodUp
Eclipse.xml	Move
Eclipse.xml	MoveElementLeft
Eclipse.xml	MoveElementRight
Eclipse.xml	MoveLineDown
Eclipse.xml	MoveLineUp
Eclipse.xml	MoveStatementDown
Eclipse.xml	MoveStatementUp
Eclipse.xml	NextDiff
Eclipse.xml	NextEditorTab
Eclipse.xml	NextOccurence
Eclipse.xml	NextTab
Eclipse.xml	OptimizeImports
Eclipse.xml	OverrideMethods
Eclipse.xml	ParameterInfo
Eclipse.xml	PreviousEditorTab
Eclipse.xml	PreviousOccurence
Eclipse.xml	PreviousTab
Eclipse.xml	Print
Eclipse.xml	QuickJavaDoc
Eclipse.xml	RecentChanges
Eclipse.xml	ReformatCode
Eclipse.xml	Refresh
Eclipse.xml	RenameElement
Eclipse.xml	Replace
Eclipse.xml	ReplaceInPath
Eclipse.xml	Rerun
Eclipse.xml	RerunTests
Eclipse.xml	ResizeToolWindowDown
Eclipse.xml	ResizeToolWindowLeft
Eclipse.xml	ResizeToolWindowRight
Eclipse.xml	ResizeToolWindowUp
Eclipse.xml	Resume
Eclipse.xml	Run
Eclipse.xml	RunToCursor
Eclipse.xml	SelectAllOccurrences
Eclipse.xml	SelectNextOccurrence
Eclipse.xml	SelectVirtualTemplateElement
Eclipse.xml	ServiceView.ShowServices
Eclipse.xml	ShelvedChanges.Rename
Eclipse.xml	ShowIntentionActions
Eclipse.xml	ShowIntentionActions
Eclipse.xml	ShowPopupMenu
Eclipse.xml	ShowTypeBookmarks
Eclipse.xml	SmartStepInto
Eclipse.xml	SmartTypeCompletion
Eclipse.xml	StepInto
Eclipse.xml	StepOut
Eclipse.xml	StepOver
Eclipse.xml	StructuralSearchPlugin.StructuralReplaceAction
Eclipse.xml	SurroundWith
Eclipse.xml	Synchronize
Eclipse.xml	ToggleBookmark
Eclipse.xml	ToggleBookmarkWithMnemonic
Eclipse.xml	ToggleLineBreakpoint
Eclipse.xml	TypeHierarchy
Eclipse.xml	UnselectPreviousOccurrence
Eclipse.xml	Unwrap
Eclipse.xml	Vcs.MoveChangedLinesToChangelist
Eclipse.xml	Vcs.UpdateProject
Eclipse.xml	ViewNavigationBar
Eclipse.xml	XDebugger.Inspect
Emacs.xml	$Copy
Emacs.xml	$Cut
Emacs.xml	$Delete
Emacs.xml	$Paste
Emacs.xml	$Redo
Emacs.xml	$SelectAll
Emacs.xml	$Undo
Emacs.xml	AutoIndentLines
Emacs.xml	ChangesView.Move
Emacs.xml	CloseAllEditors
Emacs.xml	CloseContent
Emacs.xml	CodeCompletion
Emacs.xml	CollapseAllRegions
Emacs.xml	CommentByLineComment
Emacs.xml	CompileProject
Emacs.xml	Console.Execute
Emacs.xml	Diff.ApplyLeftSide
Emacs.xml	Diff.ApplyRightSide
Emacs.xml	Diff.NextChange
Emacs.xml	Diff.PrevChange
Emacs.xml	EditorAddCaretPerSelectedLine
Emacs.xml	EditorBackwardParagraph
Emacs.xml	EditorBackwardParagraphWithSelection
Emacs.xml	EditorChooseLookupItem
Emacs.xml	EditorCodeBlockEnd
Emacs.xml	EditorCodeBlockStart
Emacs.xml	EditorCutLineBackward
Emacs.xml	EditorCutLineEnd
Emacs.xml	EditorDecreaseFontSizeGlobal
Emacs.xml	EditorDeleteLine
Emacs.xml	EditorDeleteToWordStart
Emacs.xml	EditorDown
Emacs.xml	EditorDuplicate
Emacs.xml	EditorEnter
Emacs.xml	EditorEscape
Emacs.xml	EditorForwardParagraph
Emacs.xml	EditorForwardParagraphWithSelection
Emacs.xml	EditorIncreaseFontSizeGlobal
Emacs.xml	EditorKillRegion
Emacs.xml	EditorKillRingSave
Emacs.xml	EditorKillToWordEnd
Emacs.xml	EditorKillToWordStart
Emacs.xml	EditorLeft
Emacs.xml	EditorLineEnd
Emacs.xml	EditorLineStart
Emacs.xml	EditorNextWord
Emacs.xml	EditorPageDown
Emacs.xml	EditorPageUp
Emacs.xml	EditorPreviousWord
Emacs.xml	EditorRight
Emacs.xml	EditorScrollDown
Emacs.xml	EditorScrollToCenter
Emacs.xml	EditorScrollUp
Emacs.xml	EditorSelectWord
Emacs.xml	EditorSplitLine
Emacs.xml	EditorSwapSelectionBoundaries
Emacs.xml	EditorTab
Emacs.xml	EditorTextEnd
Emacs.xml	EditorTextStart
Emacs.xml	EditorToggleStickySelection
Emacs.xml	EditorUp
Emacs.xml	EmacsStyleIndent
Emacs.xml	Find
Emacs.xml	FindNext
Emacs.xml	FindPrevious
Emacs.xml	FindUsages
Emacs.xml	GoGenerateFileAction
Emacs.xml	GotoAction
Emacs.xml	GotoChangedFile
Emacs.xml	GotoClass
Emacs.xml	GotoDeclaration
Emacs.xml	GotoFile
Emacs.xml	GotoImplementation
Emacs.xml	GotoLine
Emacs.xml	GotoNextError
Emacs.xml	GotoPreviousError
Emacs.xml	IntroduceField
Emacs.xml	MethodDown
Emacs.xml	MethodUp
Emacs.xml	MoveStatementDown
Emacs.xml	MoveStatementUp
Emacs.xml	NextEditorTab
Emacs.xml	NextProjectWindow
Emacs.xml	NextSplitter
Emacs.xml	NextTab
Emacs.xml	NextTemplateVariable
Emacs.xml	OverrideMethods
Emacs.xml	ParameterInfo
Emacs.xml	PasteMultiple
Emacs.xml	PreviousEditorTab
Emacs.xml	PreviousProjectWindow
Emacs.xml	PreviousTab
Emacs.xml	RecentFiles
Emacs.xml	ReformatCode
Emacs.xml	Replace
Emacs.xml	SafeDelete
Emacs.xml	SaveAll
Emacs.xml	SelectVirtualTemplateElement
Emacs.xml	SmartTypeCompletion
Emacs.xml	SplitHorizontally
Emacs.xml	SplitVertically
Emacs.xml	Switcher
Emacs.xml	SwitcherIterateItems
Emacs.xml	SwitcherRecentEditedChangedToggleCheckBox
Emacs.xml	SynchronizeCurrentFile
Emacs.xml	ToggleBookmark2
Emacs.xml	ToggleRenderedDocPresentation
Emacs.xml	UnsplitAll
Emacs.xml	Vcs.MoveChangedLinesToChangelist
Emacs.xml	Vcs.ShowMessageHistory
Emacs.xml	Vcs.ToggleAmendCommitMode
Emacs.xml	VcsShowNextChangeMarker
Emacs.xml	VcsShowPrevChangeMarker
Mac OS X 10.5+.xml	$Delete
Mac OS X 10.5+.xml	$Undo
Mac OS X 10.5+.xml	ActivateBookmarksToolWindow
Mac OS X 10.5+.xml	ActivateCommitToolWindow
Mac OS X 10.5+.xml	ActivateDebugToolWindow
Mac OS X 10.5+.xml	ActivateFavoritesToolWindow
Mac OS X 10.5+.xml	ActivateFindToolWindow
Mac OS X 10.5+.xml	ActivateHierarchyToolWindow
Mac OS X 10.5+.xml	ActivateNuGetToolWindow
Mac OS X 10.5+.xml	ActivateProblemsViewToolWindow
Mac OS X 10.5+.xml	ActivateProjectToolWindow
Mac OS X 10.5+.xml	ActivateRunToolWindow
Mac OS X 10.5+.xml	ActivateServicesToolWindow
Mac OS X 10.5+.xml	ActivateStructureToolWindow
Mac OS X 10.5+.xml	ActivateUnitTestsToolWindow
Mac OS X 10.5+.xml	ActivateVersionControlToolWindow
Mac OS X 10.5+.xml	AutoIndentLines
Mac OS X 10.5+.xml	Back
Mac OS X 10.5+.xml	CallHierarchy
Mac OS X 10.5+.xml	ChangesView.GroupBy.Directory
Mac OS X 10.5+.xml	ChangesView.GroupBy.Module
Mac OS X 10.5+.xml	ChangesView.Move
Mac OS X 10.5+.xml	ChangesView.SetDefault
Mac OS X 10.5+.xml	ChooseDebugConfiguration
Mac OS X 10.5+.xml	ChooseRunConfiguration
Mac OS X 10.5+.xml	ClassNameCompletion
Mac OS X 10.5+.xml	CloseActiveTab
Mac OS X 10.5+.xml	CloseContent
Mac OS X 10.5+.xml	CodeCompletion
Mac OS X 10.5+.xml	CommentByBlockComment
Mac OS X 10.5+.xml	context.load
Mac OS X 10.5+.xml	context.save
Mac OS X 10.5+.xml	ContextHelp
Mac OS X 10.5+.xml	Debug
Mac OS X 10.5+.xml	DebugClass
Mac OS X 10.5+.xml	DebugClass
Mac OS X 10.5+.xml	DebugClass
Mac OS X 10.5+.xml	Diff.ApplyLeftSide
Mac OS X 10.5+.xml	Diff.ApplyRightSide
Mac OS X 10.5+.xml	Diff.FocusOppositePane
Mac OS X 10.5+.xml	Diff.NextChange
Mac OS X 10.5+.xml	Diff.PrevChange
Mac OS X 10.5+.xml	EditorBackSpace
Mac OS X 10.5+.xml	EditorChooseLookupItemDot
Mac OS X 10.5+.xml	EditorCodeBlockEnd
Mac OS X 10.5+.xml	EditorCodeBlockEndWithSelection
Mac OS X 10.5+.xml	EditorCodeBlockStart
Mac OS X 10.5+.xml	EditorCodeBlockStartWithSelection
Mac OS X 10.5+.xml	EditorContextInfo
Mac OS X 10.5+.xml	EditorCutLineEnd
Mac OS X 10.5+.xml	EditorDecreaseFontSizeGlobal
Mac OS X 10.5+.xml	EditorDelete
Mac OS X 10.5+.xml	EditorDeleteLine
Mac OS X 10.5+.xml	EditorDeleteToWordEnd
Mac OS X 10.5+.xml	EditorDeleteToWordEnd
Mac OS X 10.5+.xml	EditorDeleteToWordStart
Mac OS X 10.5+.xml	EditorDeleteToWordStart
Mac OS X 10.5+.xml	EditorDown
Mac OS X 10.5+.xml	EditorIncreaseFontSizeGlobal
Mac OS X 10.5+.xml	EditorJoinLines
Mac OS X 10.5+.xml	EditorLeft
Mac OS X 10.5+.xml	EditorLineEnd
Mac OS X 10.5+.xml	EditorLineEnd
Mac OS X 10.5+.xml	EditorLineEndWithSelection
Mac OS X 10.5+.xml	EditorLineStart
Mac OS X 10.5+.xml	EditorLineStart
Mac OS X 10.5+.xml	EditorLineStartWithSelection
Mac OS X 10.5+.xml	EditorLookupDown
Mac OS X 10.5+.xml	EditorLookupUp
Mac OS X 10.5+.xml	EditorMatchBrace
Mac OS X 10.5+.xml	EditorNextWord
Mac OS X 10.5+.xml	EditorNextWordWithSelection
Mac OS X 10.5+.xml	EditorPreviousWord
Mac OS X 10.5+.xml	EditorPreviousWordWithSelection
Mac OS X 10.5+.xml	EditorRight
Mac OS X 10.5+.xml	EditorScrollDown
Mac OS X 10.5+.xml	EditorScrollToCenter
Mac OS X 10.5+.xml	EditorScrollToCenter
Mac OS X 10.5+.xml	EditorScrollUp
Mac OS X 10.5+.xml	EditorSelectWord
Mac OS X 10.5+.xml	EditorStartNewLine
Mac OS X 10.5+.xml	EditorToggleColumnMode
Mac OS X 10.5+.xml	EditorToggleColumnMode
Mac OS X 10.5+.xml	EditorUnSelectWord
Mac OS X 10.5+.xml	EditorUp
Mac OS X 10.5+.xml	EditSource
Mac OS X 10.5+.xml	EmojiAndSymbols
Mac OS X 10.5+.xml	Exit
Mac OS X 10.5+.xml	ExpandAllToLevel1
Mac OS X 10.5+.xml	ExpandAllToLevel2
Mac OS X 10.5+.xml	ExpandAllToLevel3
Mac OS X 10.5+.xml	ExpandAllToLevel4
Mac OS X 10.5+.xml	ExpandAllToLevel5
Mac OS X 10.5+.xml	ExportToTextFile
Mac OS X 10.5+.xml	ExpressionTypeInfo
Mac OS X 10.5+.xml	ExternalJavaDoc
Mac OS X 10.5+.xml	FileChooser.TogglePathBar
Mac OS X 10.5+.xml	FileChooserList.LevelUp
Mac OS X 10.5+.xml	FileChooserList.Root
Mac OS X 10.5+.xml	Find
Mac OS X 10.5+.xml	FindInPath
Mac OS X 10.5+.xml	FindNext
Mac OS X 10.5+.xml	FindNext
Mac OS X 10.5+.xml	FindPrevious
Mac OS X 10.5+.xml	FindPrevious
Mac OS X 10.5+.xml	FindPrevWordAtCaret
Mac OS X 10.5+.xml	FindWordAtCaret
Mac OS X 10.5+.xml	ForceRefresh
Mac OS X 10.5+.xml	Forward
Mac OS X 10.5+.xml	Generate
Mac OS X 10.5+.xml	GotoBookmark0
Mac OS X 10.5+.xml	GotoBookmark1
Mac OS X 10.5+.xml	GotoBookmark2
Mac OS X 10.5+.xml	GotoBookmark3
Mac OS X 10.5+.xml	GotoBookmark4
Mac OS X 10.5+.xml	GotoBookmark5
Mac OS X 10.5+.xml	GotoBookmark6
Mac OS X 10.5+.xml	GotoBookmark7
Mac OS X 10.5+.xml	GotoBookmark8
Mac OS X 10.5+.xml	GotoBookmark9
Mac OS X 10.5+.xml	GotoChangedFile
Mac OS X 10.5+.xml	GotoClass
Mac OS X 10.5+.xml	GotoDeclaration
Mac OS X 10.5+.xml	GotoFile
Mac OS X 10.5+.xml	GotoLine
Mac OS X 10.5+.xml	GotoNextElementUnderCaretUsage
Mac OS X 10.5+.xml	GotoPrevElementUnderCaretUsage
Mac OS X 10.5+.xml	GotoRelated
Mac OS X 10.5+.xml	GotoSymbol
Mac OS X 10.5+.xml	GotoTypeDeclaration
Mac OS X 10.5+.xml	ImplementMethods
Mac OS X 10.5+.xml	List-selectFirstRow
Mac OS X 10.5+.xml	List-selectFirstRowExtendSelection
Mac OS X 10.5+.xml	List-selectLastRow
Mac OS X 10.5+.xml	List-selectLastRowExtendSelection
Mac OS X 10.5+.xml	MainMenuButton.ShowMenu
Mac OS X 10.5+.xml	MethodDown
Mac OS X 10.5+.xml	MethodOverloadSwitchDown
Mac OS X 10.5+.xml	MethodOverloadSwitchUp
Mac OS X 10.5+.xml	MethodUp
Mac OS X 10.5+.xml	MinimizeCurrentWindow
Mac OS X 10.5+.xml	NewElement
Mac OS X 10.5+.xml	NewElementSamePlace
Mac OS X 10.5+.xml	NewScratchFile
Mac OS X 10.5+.xml	NextEditorTab
Mac OS X 10.5+.xml	NextProjectWindow
Mac OS X 10.5+.xml	NextSplitter
Mac OS X 10.5+.xml	NextTab
Mac OS X 10.5+.xml	NextWindow
Mac OS X 10.5+.xml	OptimizeImports
Mac OS X 10.5+.xml	OverrideMethods
Mac OS X 10.5+.xml	PreviousEditorTab
Mac OS X 10.5+.xml	PreviousProjectWindow
Mac OS X 10.5+.xml	PreviousTab
Mac OS X 10.5+.xml	PreviousWindow
Mac OS X 10.5+.xml	PrevSplitter
Mac OS X 10.5+.xml	QuickChangeScheme
Mac OS X 10.5+.xml	QuickImplementations
Mac OS X 10.5+.xml	QuickJavaDoc
Mac OS X 10.5+.xml	Refactorings.QuickListPopupAction
Mac OS X 10.5+.xml	Refresh
Mac OS X 10.5+.xml	ReplaceInPath
Mac OS X 10.5+.xml	Rerun
Mac OS X 10.5+.xml	RerunTests
Mac OS X 10.5+.xml	ResizeToolWindowDown
Mac OS X 10.5+.xml	ResizeToolWindowLeft
Mac OS X 10.5+.xml	ResizeToolWindowRight
Mac OS X 10.5+.xml	ResizeToolWindowUp
Mac OS X 10.5+.xml	Resume
Mac OS X 10.5+.xml	Run
Mac OS X 10.5+.xml	RunClass
Mac OS X 10.5+.xml	RunClass
Mac OS X 10.5+.xml	RunClass
Mac OS X 10.5+.xml	RunToCursor
Mac OS X 10.5+.xml	SafeDelete
Mac OS X 10.5+.xml	SearchEverywhere.NavigateToNextGroup
Mac OS X 10.5+.xml	SearchEverywhere.NavigateToPrevGroup
Mac OS X 10.5+.xml	SelectAllOccurrences
Mac OS X 10.5+.xml	SelectNextOccurrence
Mac OS X 10.5+.xml	ServiceView.GroupByContributor
Mac OS X 10.5+.xml	ServiceView.GroupByServiceGroups
Mac OS X 10.5+.xml	ServiceView.ShowServices
Mac OS X 10.5+.xml	ShowBookmarks
Mac OS X 10.5+.xml	ShowContent
Mac OS X 10.5+.xml	ShowFilterPopup
Mac OS X 10.5+.xml	ShowNavBar
Mac OS X 10.5+.xml	ShowPopupMenu
Mac OS X 10.5+.xml	ShowProjectStructureSettings
Mac OS X 10.5+.xml	ShowSearchHistory
Mac OS X 10.5+.xml	ShowSettings
Mac OS X 10.5+.xml	ShowTypeBookmarks
Mac OS X 10.5+.xml	SmartTypeCompletion
Mac OS X 10.5+.xml	Switcher
Mac OS X 10.5+.xml	TestGestureAction
Mac OS X 10.5+.xml	TodoViewGroupByFlattenPackage
Mac OS X 10.5+.xml	TodoViewGroupByShowModules
Mac OS X 10.5+.xml	TodoViewGroupByShowPackages
Mac OS X 10.5+.xml	ToggleBookmark
Mac OS X 10.5+.xml	ToggleBookmark0
Mac OS X 10.5+.xml	ToggleBookmark1
Mac OS X 10.5+.xml	ToggleBookmark2
Mac OS X 10.5+.xml	ToggleBookmark3
Mac OS X 10.5+.xml	ToggleBookmark4
Mac OS X 10.5+.xml	ToggleBookmark5
Mac OS X 10.5+.xml	ToggleBookmark6
Mac OS X 10.5+.xml	ToggleBookmark7
Mac OS X 10.5+.xml	ToggleBookmark8
Mac OS X 10.5+.xml	ToggleBookmark9
Mac OS X 10.5+.xml	ToggleBookmarkWithMnemonic
Mac OS X 10.5+.xml	ToggleFindInSelection
Mac OS X 10.5+.xml	ToggleFullScreen
Mac OS X 10.5+.xml	TogglePopupHints
Mac OS X 10.5+.xml	ToggleReadOnlyAttribute
Mac OS X 10.5+.xml	ToggleRenderedDocPresentation
Mac OS X 10.5+.xml	TypeHierarchy
Mac OS X 10.5+.xml	UiInspector
Mac OS X 10.5+.xml	UnselectPreviousOccurrence
Mac OS X 10.5+.xml	UsageFiltering.Imports
Mac OS X 10.5+.xml	UsageFiltering.ReadAccess
Mac OS X 10.5+.xml	UsageFiltering.WriteAccess
Mac OS X 10.5+.xml	UsageGrouping.Directory
Mac OS X 10.5+.xml	UsageGrouping.DirectoryStructure
Mac OS X 10.5+.xml	UsageGrouping.FileStructure
Mac OS X 10.5+.xml	UsageGrouping.FlattenModules
Mac OS X 10.5+.xml	UsageGrouping.Module
Mac OS X 10.5+.xml	UsageGrouping.UsageType
Mac OS X 10.5+.xml	UsageView.Include
Mac OS X 10.5+.xml	ValidateXml
Mac OS X 10.5+.xml	Vcs.MoveChangedLinesToChangelist
Mac OS X 10.5+.xml	Vcs.QuickListPopupAction
Mac OS X 10.5+.xml	Vcs.ShowMessageHistory
Mac OS X 10.5+.xml	Vcs.ToggleAmendCommitMode
Mac OS X 10.5+.xml	VcsHistory.ShowAllAffected
Mac OS X 10.5+.xml	VcsShowNextChangeMarker
Mac OS X 10.5+.xml	VcsShowPrevChangeMarker
Mac OS X 10.5+.xml	XDebugger.AttachToProcess
Mac OS X 10.5+.xml	ZoomCurrentWindow
Mac OS X.xml	$Delete
Mac OS X.xml	$Undo
Mac OS X.xml	ActivateBookmarksToolWindow
Mac OS X.xml	ActivateCommitToolWindow
Mac OS X.xml	ActivateDebugToolWindow
Mac OS X.xml	ActivateFavoritesToolWindow
Mac OS X.xml	ActivateFindToolWindow
Mac OS X.xml	ActivateHierarchyToolWindow
Mac OS X.xml	ActivateProblemsViewToolWindow
Mac OS X.xml	ActivateProjectToolWindow
Mac OS X.xml	ActivateRunToolWindow
Mac OS X.xml	ActivateServicesToolWindow
Mac OS X.xml	ActivateStructureToolWindow
Mac OS X.xml	ActivateVersionControlToolWindow
Mac OS X.xml	CallHierarchy
Mac OS X.xml	ChangesView.GroupBy.Directory
Mac OS X.xml	ChangesView.GroupBy.Module
Mac OS X.xml	ChangesView.Move
Mac OS X.xml	ChangesView.Move
Mac OS X.xml	ChangesView.SetDefault
Mac OS X.xml	ClassNameCompletion
Mac OS X.xml	CodeCompletion
Mac OS X.xml	CommentByBlockComment
Mac OS X.xml	ContextHelp
Mac OS X.xml	DebugClass
Mac OS X.xml	DebugClass
Mac OS X.xml	Diff.ApplyLeftSide
Mac OS X.xml	Diff.ApplyRightSide
Mac OS X.xml	Diff.FocusOppositePane
Mac OS X.xml	Diff.NextChange
Mac OS X.xml	Diff.PrevChange
Mac OS X.xml	EditorChooseLookupItemDot
Mac OS X.xml	EditorContextInfo
Mac OS X.xml	EditorDelete
Mac OS X.xml	EditorDeleteToWordEnd
Mac OS X.xml	EditorDeleteToWordStart
Mac OS X.xml	EditorJoinLines
Mac OS X.xml	EditorLineEnd
Mac OS X.xml	EditorLineEndWithSelection
Mac OS X.xml	EditorLineStart
Mac OS X.xml	EditorLineStartWithSelection
Mac OS X.xml	EditorLookupDown
Mac OS X.xml	EditorLookupUp
Mac OS X.xml	EditorNextWord
Mac OS X.xml	EditorNextWordWithSelection
Mac OS X.xml	EditorPreviousWord
Mac OS X.xml	EditorPreviousWordWithSelection
Mac OS X.xml	EditorScrollDown
Mac OS X.xml	EditorScrollToCenter
Mac OS X.xml	EditorScrollUp
Mac OS X.xml	EditorStartNewLine
Mac OS X.xml	EditorToggleColumnMode
Mac OS X.xml	EmojiAndSymbols
Mac OS X.xml	Exit
Mac OS X.xml	ExpandAllToLevel1
Mac OS X.xml	ExpandAllToLevel2
Mac OS X.xml	ExpandAllToLevel3
Mac OS X.xml	ExpandAllToLevel4
Mac OS X.xml	ExpandAllToLevel5
Mac OS X.xml	ExportToTextFile
Mac OS X.xml	ExpressionTypeInfo
Mac OS X.xml	ExternalJavaDoc
Mac OS X.xml	FileChooser.TogglePathBar
Mac OS X.xml	FileChooserList.LevelUp
Mac OS X.xml	FileChooserList.Root
Mac OS X.xml	FindInPath
Mac OS X.xml	FindNext
Mac OS X.xml	FindPrevious
Mac OS X.xml	ForceRefresh
Mac OS X.xml	Generate
Mac OS X.xml	GotoBookmark0
Mac OS X.xml	GotoBookmark1
Mac OS X.xml	GotoBookmark2
Mac OS X.xml	GotoBookmark3
Mac OS X.xml	GotoBookmark4
Mac OS X.xml	GotoBookmark5
Mac OS X.xml	GotoBookmark6
Mac OS X.xml	GotoBookmark7
Mac OS X.xml	GotoBookmark8
Mac OS X.xml	GotoBookmark9
Mac OS X.xml	GotoDeclaration
Mac OS X.xml	GotoNextElementUnderCaretUsage
Mac OS X.xml	GotoPrevElementUnderCaretUsage
Mac OS X.xml	GotoTypeDeclaration
Mac OS X.xml	MainMenuButton.ShowMenu
Mac OS X.xml	MethodDown
Mac OS X.xml	MethodUp
Mac OS X.xml	MinimizeCurrentWindow
Mac OS X.xml	NewElement
Mac OS X.xml	NewElementSamePlace
Mac OS X.xml	NewScratchFile
Mac OS X.xml	NextEditorTab
Mac OS X.xml	NextSplitter
Mac OS X.xml	NextTab
Mac OS X.xml	NextWindow
Mac OS X.xml	PreviousEditorTab
Mac OS X.xml	PreviousTab
Mac OS X.xml	PreviousWindow
Mac OS X.xml	PrevSplitter
Mac OS X.xml	QuickChangeScheme
Mac OS X.xml	QuickJavaDoc
Mac OS X.xml	Refresh
Mac OS X.xml	ReplaceInPath
Mac OS X.xml	Rerun
Mac OS X.xml	RerunTests
Mac OS X.xml	RunClass
Mac OS X.xml	RunClass
Mac OS X.xml	RunToCursor
Mac OS X.xml	SafeDelete
Mac OS X.xml	SearchEverywhere.NavigateToNextGroup
Mac OS X.xml	SearchEverywhere.NavigateToPrevGroup
Mac OS X.xml	SelectAllOccurrences
Mac OS X.xml	SelectNextOccurrence
Mac OS X.xml	ServiceView.GroupByContributor
Mac OS X.xml	ServiceView.GroupByServiceGroups
Mac OS X.xml	ServiceView.ShowServices
Mac OS X.xml	ShowContent
Mac OS X.xml	ShowFilterPopup
Mac OS X.xml	ShowPopupMenu
Mac OS X.xml	ShowProjectStructureSettings
Mac OS X.xml	ShowSearchHistory
Mac OS X.xml	ShowSettings
Mac OS X.xml	SmartTypeCompletion
Mac OS X.xml	Switcher
Mac OS X.xml	TestGestureAction
Mac OS X.xml	TodoViewGroupByFlattenPackage
Mac OS X.xml	TodoViewGroupByShowModules
Mac OS X.xml	TodoViewGroupByShowPackages
Mac OS X.xml	ToggleBookmark0
Mac OS X.xml	ToggleBookmark1
Mac OS X.xml	ToggleBookmark2
Mac OS X.xml	ToggleBookmark3
Mac OS X.xml	ToggleBookmark4
Mac OS X.xml	ToggleBookmark5
Mac OS X.xml	ToggleBookmark6
Mac OS X.xml	ToggleBookmark7
Mac OS X.xml	ToggleBookmark8
Mac OS X.xml	ToggleBookmark9
Mac OS X.xml	ToggleFindInSelection
Mac OS X.xml	ToggleFullScreen
Mac OS X.xml	TogglePopupHints
Mac OS X.xml	ToggleReadOnlyAttribute
Mac OS X.xml	ToggleRenderedDocPresentation
Mac OS X.xml	TypeHierarchy
Mac OS X.xml	UiInspector
Mac OS X.xml	UnselectPreviousOccurrence
Mac OS X.xml	UsageFiltering.Imports
Mac OS X.xml	UsageFiltering.ReadAccess
Mac OS X.xml	UsageFiltering.WriteAccess
Mac OS X.xml	UsageGrouping.Directory
Mac OS X.xml	UsageGrouping.DirectoryStructure
Mac OS X.xml	UsageGrouping.FileStructure
Mac OS X.xml	UsageGrouping.FlattenModules
Mac OS X.xml	UsageGrouping.Module
Mac OS X.xml	UsageGrouping.UsageType
Mac OS X.xml	ValidateXml
Mac OS X.xml	Vcs.MoveChangedLinesToChangelist
Mac OS X.xml	Vcs.MoveChangedLinesToChangelist
Mac OS X.xml	Vcs.QuickListPopupAction
Mac OS X.xml	Vcs.ShowMessageHistory
Mac OS X.xml	Vcs.ToggleAmendCommitMode
Mac OS X.xml	VcsShowNextChangeMarker
Mac OS X.xml	VcsShowPrevChangeMarker
Mac OS X.xml	XDebugger.AttachToProcess
Mac OS X.xml	ZoomCurrentWindow
macOS System Shortcuts.xml	ActivateTerminalToolWindow
macOS System Shortcuts.xml	Back
macOS System Shortcuts.xml	CallHierarchy
macOS System Shortcuts.xml	ChangeSignature
macOS System Shortcuts.xml	ChangesView.Move
macOS System Shortcuts.xml	CollapseAllRegions
macOS System Shortcuts.xml	CommentByBlockComment
macOS System Shortcuts.xml	CompileDirty
macOS System Shortcuts.xml	CopyElement
macOS System Shortcuts.xml	Debug
macOS System Shortcuts.xml	EditorBackSpace
macOS System Shortcuts.xml	EditorDecreaseFontSizeGlobal
macOS System Shortcuts.xml	EditorDelete
macOS System Shortcuts.xml	EditorIncreaseFontSizeGlobal
macOS System Shortcuts.xml	EditorLookupDown
macOS System Shortcuts.xml	EditorLookupUp
macOS System Shortcuts.xml	EditorPageDown
macOS System Shortcuts.xml	EditorPageDownWithSelection
macOS System Shortcuts.xml	EditorSplitLine
macOS System Shortcuts.xml	EditorTextEnd
macOS System Shortcuts.xml	EditorTextEndWithSelection
macOS System Shortcuts.xml	EditorTextStart
macOS System Shortcuts.xml	EditorTextStartWithSelection
macOS System Shortcuts.xml	EditorTranspose
macOS System Shortcuts.xml	EditSource
macOS System Shortcuts.xml	EditSourceNotInEditor
macOS System Shortcuts.xml	EvaluateExpression
macOS System Shortcuts.xml	ExpandAllRegions
macOS System Shortcuts.xml	FileStructurePopup
macOS System Shortcuts.xml	FindUsages
macOS System Shortcuts.xml	FindUsagesInFile
macOS System Shortcuts.xml	ForceRunToCursor
macOS System Shortcuts.xml	ForceStepInto
macOS System Shortcuts.xml	ForceStepOver
macOS System Shortcuts.xml	Forward
macOS System Shortcuts.xml	Generate
macOS System Shortcuts.xml	GotoAction
macOS System Shortcuts.xml	GotoNextElementUnderCaretUsage
